EmployeeID,FirstName,LastName,Department,HireDate,Salary,Status
4834,Christine,Stanley,Operations,2020-05-29,88821,Active
4835,Rachel,Cantu,Finance,2024-07-15,105776,Active
4836,Louis,Cochran,Engineering,2022-10-24,110167,Active
4837,Shannon,Dawson,Marketing,2018-10-27,115135,Active
4838,Christina,Jones,Operations,2022-02-14,84462,Active
4839,Kevin,Smith,Marketing,2016-10-02,101382,Active
4840,Breanna,Fitzpatrick,Operations,2015-04-24,130194,Active
4841,Ariana,Hernandez,Legal,2017-04-27,143381,Active
4842,Michael,Rios,IT,2015-08-14,72574,Active
4843,Leslie,Flores,Marketing,2023-10-02,142072,Active
4844,Ronnie,Myers,Engineering,2022-09-12,81910,Active
4845,Adam,Griffith,Operations,2016-04-24,113531,Active
4846,John,Floyd,Operations,2023-09-05,65186,Active
4847,Jeffrey,Mendoza,Sales,2018-03-22,134781,Active
4848,Jodi,Jones,Sales,2023-01-07,62813,Active
4849,Ryan,Lane,HR,2019-10-24,118812,Active
4850,Mary,Moyer,Marketing,2024-10-01,125525,Active
4851,Dennis,Ramirez,Sales,2021-09-28,118282,Active
4852,Jessica,Davis,HR,2024-04-01,149779,Active
4853,Natalie,Cooley,IT,2015-12-19,58557,Active
4854,Steven,White,IT,2019-06-12,68060,Active
4855,Michael,Cruz,Sales,2025-02-06,98866,Active
4856,Kevin,Flores,Marketing,2017-02-20,112104,Terminated
4857,Andrea,Coleman,Operations,2023-12-05,140905,Active
4858,Gregory,Steele,Finance,2023-06-29,124577,Active
4859,Catherine,Gutierrez,Legal,2018-02-04,46080,Active
4860,Meagan,Leon,Marketing,2022-10-27,53854,Terminated
4861,Michele,Cook,Legal,2020-02-17,107695,Active
4862,Donald,Pham,Engineering,2017-11-27,67025,Active
4863,Amanda,Valdez,IT,2015-10-25,92982,Active
4864,Jose,Sanchez,Sales,2020-01-28,81081,Active
4865,Olivia,Barnes,Sales,2020-10-10,44368,Active
4866,Charles,Crawford,Legal,2022-05-25,139621,Active
4867,Charles,Ferguson,Operations,2017-01-01,67094,Active
4868,Andrew,Patel,Legal,2017-10-08,86040,Active
4869,William,Underwood,Engineering,2016-06-11,106766,Active
4870,Anthony,Cruz,Operations,2018-07-11,123053,Active
4871,Bonnie,Carpenter,Engineering,2023-05-04,63991,Active
4872,Richard,Fisher,Finance,2023-05-30,41301,On Leave
4873,Brittany,Lane,IT,2019-05-17,68610,Active
4874,Rebecca,Steele,Sales,2015-03-27,121463,Active
4875,Andrea,Goodman,Sales,2021-09-22,74678,Active
4876,Amy,Warner,Finance,2018-02-21,64466,Active
4877,Yolanda,Young,HR,2021-07-18,120440,Active
4878,Thomas,Smith,IT,2015-11-19,80875,Active
4879,Kimberly,Mcknight,Operations,2020-04-12,66081,Active
4880,Michael,Smith,Finance,2018-03-31,64354,On Leave
4881,Jeffrey,Grant,Operations,2018-12-09,133297,Active
4882,Kelsey,Rosario,Legal,2020-12-03,58300,Terminated
4883,Jessica,Mccall,Marketing,2025-01-24,104384,Active
4884,Kelly,Brown,Sales,2023-07-13,135027,Terminated
4885,Steven,Bailey,Operations,2019-01-11,100892,Active
4886,William,Allison,Engineering,2022-09-14,75525,Active
4887,Randy,Delacruz,Operations,2017-02-10,66532,Terminated
4888,Wayne,Fuentes,Marketing,2016-11-11,46464,Active
4889,Elaine,Phillips,IT,2017-12-07,56562,Active
4890,Melanie,Thomas,Sales,2017-07-03,147392,Active
4891,Lindsay,Castaneda,Legal,2017-05-20,95514,Active
4892,Christina,Bonilla,Finance,2024-09-16,148047,Active
4893,Gabriel,Durham,Legal,2015-07-17,114219,Terminated
4894,Willie,Sanchez,Marketing,2022-08-04,72634,Active
4895,Sean,Carey,Sales,2023-07-30,40060,Active
4896,Harold,Brown,Operations,2021-05-17,49269,Active
4897,Stacy,Taylor,IT,2022-06-14,103143,Active
4898,Donna,Hayden,HR,2015-06-27,63065,Active
4899,Tammy,Padilla,IT,2024-01-27,42895,Active
4900,Jill,Bennett,HR,2021-05-27,120859,Active
4901,Timothy,Johnson,Engineering,2024-05-20,52352,Active
4902,Michael,Hanna,IT,2016-12-11,89737,Active
4903,Jeffery,Watson,Sales,2022-04-05,144127,Active
4904,Tony,Miles,HR,2023-03-13,136426,Active
4905,Bryan,Bates,Finance,2015-09-16,72016,Active
4906,Mike,Jones,Sales,2019-11-19,101304,Active
4907,Brad,Monroe,Finance,2022-07-24,51962,Active
4908,Jamie,Harrell,IT,2024-08-13,73302,Terminated
4909,Rebecca,Johnson,Finance,2022-04-27,125382,Active
4910,Michael,Diaz,HR,2016-04-10,44011,Active
4911,Terry,Miller,Sales,2016-03-30,59782,Active
4912,Shawn,Jones,Operations,2016-08-15,107691,Active
4913,Brandon,Carroll,Marketing,2019-08-10,79725,Terminated
4914,Tina,Cervantes,HR,2021-03-22,49196,Active
4915,Mario,Hernandez,HR,2023-03-19,83459,Active
4916,Jane,White,Operations,2021-12-18,127245,Active
4917,Adrienne,Manning,Sales,2023-10-07,118863,Active
4918,Maria,Adkins,Sales,2019-04-11,141010,Active
4919,Mary,Hale,Legal,2017-06-23,72769,Active
4920,Jose,Evans,IT,2017-03-12,147529,Terminated
4921,Amy,Jenkins,Finance,2015-07-19,64700,Terminated
4922,Glenn,Rogers,IT,2017-11-22,120356,Active
4923,Desiree,Harrington,Operations,2016-08-09,116427,Active
4924,Michael,Dominguez,IT,2024-11-03,140165,Active
4925,Denise,Mitchell,Operations,2018-04-25,45269,Terminated
4926,Mary,Moore,Sales,2018-06-25,83880,On Leave
4927,Zachary,Ibarra,Finance,2022-09-22,48320,Active
4928,Nicholas,Johnson,IT,2024-06-04,89589,Active
4929,Rebecca,Potter,HR,2021-06-27,116276,Active
4930,Zachary,Gordon,Engineering,2024-08-14,75897,Active
4931,Michael,Smith,Legal,2019-08-12,98565,Active
4932,Mindy,Wall,Marketing,2023-04-08,70930,Active
4933,Tommy,Frazier,HR,2016-04-10,97233,Active
4934,Timothy,Liu,Sales,2018-04-17,122821,Active
4935,Cassandra,Spencer,Marketing,2025-01-15,54380,Active
4936,Warren,Gallegos,Engineering,2022-03-02,116896,Active
4937,Don,Ellison,Engineering,2017-02-08,110934,Active
4938,Gabriel,Shaw,Finance,2024-08-28,95830,Active
4939,Chris,Fletcher,Marketing,2015-10-25,45529,Active
4940,Dawn,Henderson,Finance,2019-02-02,134598,Active
4941,Jason,Moore,HR,2018-07-31,142222,Active
4942,Jacob,Dudley,Operations,2017-08-23,122987,Active
4943,Michael,Boyd,Operations,2020-03-31,89178,Active
4944,Jennifer,Spence,Operations,2017-05-27,46937,Active
4945,David,Martinez,Marketing,2021-10-13,79886,Active
4946,Jerry,Lewis,Operations,2015-04-30,89699,Active
4947,Lisa,Montgomery,HR,2021-06-18,116396,Active
4948,Jennifer,Robinson,Finance,2016-02-27,130678,Active
4949,Timothy,White,Marketing,2023-10-26,65279,Active
4950,Timothy,Reese,Finance,2015-05-06,78106,Active
4951,Jason,Hansen,Marketing,2017-01-20,141444,Active
4952,Evan,Skinner,Finance,2024-01-23,146300,Active
4953,Martha,Velasquez,Engineering,2019-08-30,119737,Active
4954,Andrew,Mcdonald,Finance,2025-02-05,80544,Active
4955,Bradley,Edwards,Operations,2024-02-29,143247,Terminated
4956,Ashley,May,Engineering,2015-04-16,48997,Active
4957,Evan,Wilcox,Finance,2020-04-18,146102,Active
4958,Crystal,Martin,Marketing,2017-06-20,125711,Active
4959,Benjamin,Pratt,Marketing,2020-07-28,80860,Terminated
4960,Ashley,Lucas,Legal,2019-04-14,43225,Active
4961,Brian,Lee,Marketing,2023-04-24,99470,Active
4962,Jonathan,Rodriguez,Sales,2018-10-09,140764,Active
4963,Hector,Miller,HR,2018-05-07,147041,Active
4964,Susan,Morrison,Marketing,2023-03-20,103656,Active
4965,Carol,Bradford,Engineering,2023-04-10,91880,Active
4966,Anne,Johnson,Legal,2023-04-13,101078,Active
4967,Andrew,Campbell,Marketing,2018-10-12,128646,Active
4968,Jennifer,Weaver,Sales,2016-10-27,116290,Active
4969,Dorothy,Jones,Operations,2018-01-26,96633,Active
4970,Justin,Harper,Engineering,2021-09-26,66655,Active
4971,Christopher,Avila,Sales,2024-07-18,83601,Active
4972,Shane,Parker,Operations,2024-05-07,43114,Active
4973,Victoria,Arnold,IT,2016-05-05,66502,Active
4974,Michelle,Little,IT,2017-08-15,89768,Active
4975,George,Johnson,Engineering,2017-04-18,88128,Active
4976,Maria,Adams,Finance,2023-10-24,60028,Active
4977,Carolyn,Davila,HR,2017-08-11,95565,Active
4978,Laura,Cunningham,Legal,2016-04-17,123123,Active
4979,Lori,Elliott,HR,2023-04-07,148255,Active
4980,Hunter,Tyler,Sales,2023-11-15,75333,Active
4981,Donna,Williams,Operations,2016-05-16,43174,On Leave
4982,Joseph,Edwards,HR,2024-10-07,75398,Active
4983,Jennifer,Harding,Operations,2017-12-09,75929,Active
4984,Matthew,Smith,Operations,2019-05-05,44321,Active
4985,Shawn,Kelly,Sales,2022-03-04,135971,Active
4986,Brittany,Campbell,Sales,2021-04-16,95421,Active
4987,Jerry,Sanders,Sales,2018-12-21,112635,Active
4988,Paul,Lee,HR,2019-08-08,63760,Active
4989,Daniel,Walton,IT,2022-01-19,51360,Terminated
4990,James,Swanson,Sales,2016-02-25,50313,Active
4991,Michele,Dickson,Legal,2022-06-26,125998,Active
4992,William,Park,HR,2015-11-13,45801,Terminated
4993,Robert,Davis,Sales,2020-08-03,54130,Active
4994,Edward,Russell,Marketing,2021-11-07,54271,Active
4995,Cole,Figueroa,Operations,2015-08-10,56075,Active
4996,Thomas,Garcia,Legal,2018-05-31,142455,Active
4997,Christina,Aguirre,Sales,2021-06-29,147215,Active
4998,Benjamin,Hernandez,Engineering,2021-10-14,58984,Active
4999,Kristen,Matthews,Operations,2022-10-16,128095,Active
5000,Wesley,Reyes,Operations,2018-12-17,100942,On Leave
5001,David,Willis,Sales,2017-04-21,52861,Terminated
5002,Timothy,Christian,IT,2023-04-17,138970,Terminated
5003,David,Roberts,Finance,2023-10-22,122203,Active
5004,Carrie,Hernandez,IT,2022-01-20,111376,Active
5005,Maria,Ford,Sales,2017-10-24,101247,Active
5006,Penny,Mcclure,Operations,2019-03-30,109101,Active
5007,Kimberly,Davis,Legal,2024-01-02,148730,Terminated
5008,Debra,Higgins,Engineering,2020-01-12,60977,Active
5009,Alexa,Wilkerson,Legal,2023-08-06,90617,Terminated
5010,Mitchell,Aguirre,Legal,2016-05-31,97473,Active
5011,Bradley,Pena,Operations,2022-07-01,126654,On Leave
5012,Alyssa,Mack,IT,2015-08-31,128177,Terminated
5013,Jerome,Martin,Engineering,2022-03-28,112902,Active
5014,Leah,Stuart,HR,2016-04-07,132172,Active
5015,Kristine,Black,Marketing,2024-09-10,55630,Active
5016,Patrick,Chandler,Operations,2016-07-31,60056,Active
5017,Brianna,Curtis,Sales,2017-08-12,47382,Active
5018,Judith,Conrad,HR,2015-10-26,95739,Active
5019,Kathleen,Peterson,Marketing,2021-06-04,121685,Terminated
5020,Heather,Floyd,Sales,2019-11-09,88639,Active
5021,Connor,Morgan,Legal,2021-10-29,99838,Active
5022,Dennis,Ward,Finance,2019-12-01,86041,Active
5023,Thomas,Chase,Sales,2023-01-15,40992,Active
5024,Jesse,Jordan,Engineering,2020-12-11,112394,Active
5025,Michele,Macdonald,Engineering,2020-04-19,107657,Active
5026,Justin,Schroeder,Finance,2024-03-30,67160,Active
5027,Nancy,Hughes,HR,2020-09-13,85156,Active
5028,Ricky,Clark,Marketing,2020-05-18,91375,Active
5029,Jacob,Bishop,Sales,2023-02-17,126442,Active
5030,Jenna,Jones,Engineering,2023-11-02,59572,Active
5031,Kristine,Hernandez,HR,2023-06-09,44136,Active
5032,Becky,Burton,Finance,2021-09-15,101868,Active
5033,David,Jimenez,IT,2024-08-31,122263,On Leave
5034,Adrian,Ballard,Operations,2024-11-25,72167,Active
5035,Diamond,Thomas,IT,2017-06-21,55479,Active
5036,Gwendolyn,Harrell,IT,2023-02-14,71376,Active
5037,Leslie,Payne,Engineering,2020-11-14,44823,Active
5038,Michael,Novak,Legal,2016-09-07,110456,Terminated
5039,Eric,Harrington,Legal,2023-06-20,59585,Active
5040,Denise,Miller,Finance,2020-12-17,143775,Active
5041,Jon,Davis,Sales,2024-03-14,57272,Active
5042,Melissa,Edwards,Legal,2023-12-07,66619,Active
5043,Rodney,Villa,IT,2016-03-17,115069,Active
5044,Michael,Martin,Legal,2019-06-02,79895,Active
5045,Joshua,Ramirez,IT,2019-09-13,43720,Active
5046,Erin,Cox,Marketing,2019-10-02,59267,Active
5047,Kari,Davis,Engineering,2020-01-20,55696,Active
5048,Robert,White,Engineering,2023-11-15,69968,Active
5049,Kristen,Ingram,Sales,2019-01-05,93364,Active
5050,Timothy,Scott,Legal,2020-06-18,63345,Active
5051,Mitchell,Kennedy,Legal,2020-08-26,91567,Active
5052,Angela,Scott,Operations,2019-03-18,131229,Active
5053,Jon,Mcdowell,HR,2024-10-07,101607,Active
5054,Kristopher,Santos,Marketing,2018-05-23,59385,Active
5055,Maxwell,Taylor,Engineering,2021-01-24,123658,Active
5056,Janice,Martinez,Marketing,2020-05-07,106900,Active
5057,Jill,Carroll,Engineering,2018-05-27,108244,Terminated
5058,Melissa,Williams,Marketing,2020-11-01,105425,Active
5059,Donna,Trevino,Finance,2023-12-11,118518,Active
5060,Julie,Morales,IT,2022-02-20,122844,Active
5061,Sean,Vincent,Engineering,2019-11-16,72919,Terminated
5062,Holly,Stark,Marketing,2019-08-17,130697,Active
5063,Evan,Anderson,Legal,2022-05-07,97196,On Leave
5064,Jason,Richardson,HR,2018-05-05,140625,Terminated
5065,Richard,Kirk,Finance,2017-07-04,119401,Active
5066,Matthew,Crane,Finance,2020-02-27,40495,Terminated
5067,Andrea,Brooks,HR,2018-05-15,84755,Active
5068,Heidi,Fleming,Marketing,2021-04-15,107684,Active
5069,Jasmine,Hunter,Legal,2024-05-15,73324,Active
5070,Eugene,Baker,Sales,2024-07-17,118929,Active
5071,Tamara,Hutchinson,HR,2020-08-07,41552,Active
5072,Adam,Fleming,Marketing,2018-08-13,91272,Active
5073,Christopher,Oliver,HR,2023-01-04,75853,Active
5074,Dustin,Schneider,HR,2025-01-12,72924,Active
5075,Sara,Figueroa,Engineering,2023-12-26,114462,Active
5076,Ryan,Sanchez,Marketing,2018-02-01,136387,Active
5077,Caleb,Nicholson,Sales,2017-02-17,63889,Active
5078,Jeffrey,Smith,IT,2020-02-05,145466,Active
5079,Christopher,Farrell,Engineering,2019-05-04,94675,Active
5080,Benjamin,Roberts,HR,2018-08-21,113591,Active
5081,Patrick,Moore,IT,2020-11-16,110190,Active
5082,Tracey,Ross,Operations,2018-04-02,62634,Active
5083,Christina,Jones,IT,2023-08-04,72363,Active
5084,Abigail,Price,HR,2021-07-08,103752,On Leave
5085,Jennifer,Ford,HR,2019-04-26,117004,Active
5086,Carla,Davis,Legal,2021-10-19,96398,Terminated
5087,Sonya,Owens,Marketing,2023-05-18,138458,Active
5088,Lori,Day,Marketing,2019-09-29,80718,Active
5089,Danielle,Mccullough,Engineering,2024-10-20,122916,Active
5090,Scott,Marshall,Sales,2022-12-12,66870,Active
5091,James,Miller,Engineering,2024-04-12,77394,Active
5092,Diane,Dennis,Finance,2020-12-11,92057,Active
5093,Linda,Lowery,HR,2017-08-17,119795,Active
5094,Justin,Nielsen,IT,2019-06-21,120409,Active
5095,Arthur,Tate,Operations,2016-05-12,53016,Active
5096,Carol,Gonzalez,HR,2019-06-08,82137,Active
5097,Zachary,Murphy,HR,2017-04-03,40153,Active
5098,Jesse,Stewart,Engineering,2021-07-17,47853,Active
5099,Gavin,Davies,Operations,2024-07-03,52379,Active
5100,Barry,Tucker,Operations,2021-10-28,55792,Active
5101,John,Park,Operations,2015-03-12,78367,Active
5102,Aaron,Alvarez,Engineering,2016-04-08,58100,Terminated
5103,Eric,Ramirez,HR,2018-05-08,103456,Active
5104,Wendy,Johnson,Engineering,2019-06-22,51049,Active
5105,Kimberly,Moore,Marketing,2023-07-24,40786,Active
5106,Michael,Harrison,Marketing,2022-11-15,109904,Active
5107,Randall,Bowman,Engineering,2024-07-03,70699,Active
5108,Brenda,Flores,Operations,2025-01-24,87691,Active
5109,April,Johnson,Legal,2019-11-07,77040,Active
5110,Jillian,Burke,HR,2023-10-31,132990,Active
5111,Casey,James,Engineering,2024-10-16,97986,Active
5112,Christopher,Mayer,Engineering,2022-04-16,78762,Active
5113,Justin,Ward,Engineering,2018-07-11,63600,Active
5114,Maria,Jordan,Legal,2019-08-29,134774,Active
5115,Robyn,Kennedy,Legal,2016-01-02,130777,Active
5116,Michael,Brown,Finance,2022-05-31,59810,Active
5117,Sylvia,Parrish,Marketing,2023-06-20,125703,Active
5118,Joshua,Cisneros,IT,2016-12-22,127347,Active
5119,Catherine,Sutton,Operations,2023-03-30,145315,Terminated
5120,James,Nelson,Sales,2022-07-29,97204,Active
5121,Sarah,Reid,Legal,2021-09-20,60085,Active
5122,Bailey,Miller,IT,2020-06-18,86854,Active
5123,Jose,Jones,Legal,2017-03-03,114797,Active
5124,Richard,Sullivan,Operations,2017-07-07,124269,Active
5125,Daniel,Evans,Sales,2018-03-21,79779,Active
5126,Charles,Joseph,Finance,2017-03-24,96207,Active
5127,Kelly,Savage,Engineering,2021-04-14,134615,Active
5128,Stacey,Warren,Finance,2016-01-24,73980,Active
5129,Leah,Caldwell,Legal,2015-11-01,96117,Active
5130,Sue,Green,Finance,2016-05-01,54141,Active
5131,Nancy,Rivas,IT,2019-11-09,49344,Active
5132,Lisa,Davis,HR,2016-12-18,145008,Active
5133,Bailey,Valenzuela,Legal,2024-06-20,55896,Active
5134,Heather,Peterson,Legal,2024-03-29,129353,Active
5135,Tammy,Mullins,IT,2019-09-14,69813,Active
5136,Anna,Martin,Marketing,2017-04-21,124431,Active
5137,Kayla,Bailey,Sales,2016-10-07,105679,Active
5138,Katherine,Barnes,Engineering,2022-05-04,50681,Active
5139,Susan,Alvarez,IT,2018-08-16,112903,Active
5140,Stephen,Barker,Sales,2015-10-26,43228,Active
5141,Steven,Martin,Operations,2024-10-10,44582,Active
5142,Brenda,Horton,Sales,2016-02-27,118683,Active
5143,Anthony,Gomez,Operations,2015-04-22,51397,Active
5144,Darren,Schwartz,IT,2017-01-12,78799,Active
5145,Carlos,Price,Legal,2020-11-17,77011,Active
5146,Cynthia,Smith,Legal,2019-11-08,119183,Active
5147,Virginia,Logan,Marketing,2019-12-21,133254,Terminated
5148,Erica,Harper,IT,2022-06-13,84264,Active
5149,Jerry,Miller,Operations,2019-03-26,82317,On Leave
5150,Leslie,Contreras,Sales,2019-01-22,87914,Terminated
5151,Stephanie,Jensen,Sales,2018-11-20,124633,Active
5152,Zachary,Morris,Operations,2024-11-04,142489,Terminated
5153,Alec,Downs,Finance,2019-09-04,85254,Active
5154,Marilyn,Mcmillan,Marketing,2024-07-15,80096,Active
5155,John,Newton,HR,2021-02-24,93785,Active
5156,Christopher,Doyle,Legal,2019-02-27,92344,Active
5157,Emily,Stewart,Engineering,2017-09-19,122643,Active
5158,Lori,Hernandez,Sales,2015-07-12,108546,Active
5159,Charles,Ellis,Engineering,2024-07-22,111091,Active
5160,Sarah,Hernandez,HR,2025-01-27,105603,Active
5161,Thomas,Lin,IT,2020-07-11,68412,Active
5162,Michael,Wilson,Engineering,2018-11-17,91658,Terminated
5163,Patricia,Cordova,HR,2018-01-22,139841,Active
5164,Joseph,Russell,Legal,2021-08-28,89549,Active
5165,Stacey,Meyer,Operations,2018-08-05,51549,Active
5166,Felicia,Smith,Finance,2024-05-09,111216,Active
5167,Renee,Hayes,Legal,2015-06-08,65739,Active
5168,Victor,Wall,Sales,2017-11-12,61209,Active
5169,James,Martinez,HR,2016-09-08,147051,Active
5170,Jill,Cole,Engineering,2024-11-08,127968,Active
5171,Monique,Montes,Sales,2019-09-23,55116,Terminated
5172,Jamie,Davis,Finance,2023-05-30,60045,Active
5173,James,Robinson,Operations,2017-04-04,66327,Active
5174,John,Werner,IT,2016-10-06,75709,Active
5175,Christine,Fisher,Sales,2019-04-29,83617,Active
5176,Eric,Payne,IT,2022-01-19,100139,Active
5177,Daniel,Martin,HR,2018-11-24,66905,Active
5178,Samantha,Gray,Finance,2019-04-03,104148,Active
5179,Emma,Bailey,Engineering,2022-12-15,112603,Active
5180,Elizabeth,Farley,Finance,2017-12-15,138095,Active
5181,Christina,Bonilla,Finance,2018-02-02,82919,Active
5182,Kathryn,Ray,Marketing,2018-11-20,123521,Active
5183,Amber,Smith,Finance,2019-11-22,132905,Active
5184,Bobby,Cervantes,Finance,2016-12-18,123400,Active
5185,Timothy,Smith,Legal,2015-03-11,128150,Active
5186,Christine,Mosley,Sales,2019-03-14,98446,Active
5187,Travis,Shaw,Engineering,2020-05-20,92428,Active
5188,Tricia,Parrish,Legal,2022-07-17,87894,Active
5189,Penny,Lyons,Legal,2024-12-30,121149,Active
5190,Misty,Banks,Sales,2021-09-18,46447,Active
5191,Travis,Bryant,Sales,2022-09-23,45499,Terminated
5192,Tracey,Jenkins,HR,2018-10-07,79041,Active
5193,Sabrina,Bell,Sales,2019-02-01,71315,Active
5194,Juan,Daniels,Marketing,2016-11-04,41299,Active
5195,Jeffrey,Mills,Marketing,2016-07-13,145005,Active
5196,Barbara,Hubbard,Legal,2022-02-01,44994,Active
5197,Brian,Wilson,IT,2022-09-10,135414,Active
5198,Lauren,Thompson,HR,2022-08-31,121163,Active
5199,Timothy,Patterson,IT,2017-09-11,47489,Active
5200,Amber,Thompson,IT,2021-09-05,131647,Active
5201,Wayne,Larson,Legal,2021-08-09,72355,Active
5202,Phillip,Daniels,Operations,2015-07-13,113805,Active
5203,Gina,James,Legal,2024-05-06,108367,Active
5204,Gregory,Bruce,Engineering,2019-10-05,149906,Active
5205,Tiffany,Barker,Engineering,2018-08-17,117355,Active
5206,Helen,Kim,Sales,2023-07-02,130349,Active
5207,Steve,Campbell,Sales,2022-07-26,127173,Active
5208,Hannah,Oliver,Operations,2024-01-19,41996,Active
5209,Alexander,Buckley,Sales,2020-12-16,84387,Active
5210,Jason,Vincent,Engineering,2020-08-13,43089,Active
5211,Bianca,Cowan,IT,2015-06-28,138827,Terminated
5212,Mark,Shaffer,Legal,2023-08-17,60659,Active
5213,Chloe,Garcia,Finance,2023-10-09,85178,Active
5214,Jordan,Banks,Marketing,2021-09-26,135965,Active
5215,Amy,Jensen,Finance,2022-08-29,121268,Active
5216,Joel,Jenkins,Finance,2018-08-19,125042,Active
5217,Thomas,Crawford,Engineering,2021-06-25,146471,Active
5218,Christie,Walton,Finance,2017-08-05,110726,Active
5219,Michael,Ho,Legal,2016-06-14,110111,Active
5220,Victor,Garcia,Operations,2021-07-24,146031,Active
5221,Jason,Wallace,HR,2018-01-01,74565,Active
5222,Jaclyn,Perkins,Sales,2022-01-04,140435,Active
5223,Nathan,Johnson,HR,2018-08-30,129242,Active
5224,Melissa,Roberts,IT,2018-11-05,62884,Active
5225,Joshua,Fisher,Legal,2020-06-25,57199,On Leave
5226,Hector,Walker,Legal,2021-02-23,100038,Active
5227,David,Gibson,Marketing,2022-01-11,97786,Active
5228,Barbara,James,Legal,2019-10-20,149636,Active
5229,Jeremy,Gonzalez,Sales,2019-05-15,144970,Active
5230,Cory,Harrison,Legal,2020-01-31,89294,Active
5231,Joseph,Martinez,Finance,2019-01-24,118015,Active
5232,Joe,Ponce,Marketing,2021-08-04,74178,Active
5233,Ryan,Sloan,Sales,2023-02-16,52665,Active
5234,Oscar,Gutierrez,Operations,2015-07-20,40534,Active
5235,Dustin,Hoover,Operations,2024-09-20,131828,Active
5236,Susan,Padilla,Operations,2019-04-16,76132,Active
5237,Edward,Figueroa,Operations,2016-03-28,76110,Active
5238,Linda,Smith,Finance,2022-10-31,98754,Active
5239,Gregory,Brooks,Legal,2015-07-05,103580,Active
5240,Victor,Walker,HR,2021-10-02,62469,Active
5241,Wendy,Campbell,Sales,2024-11-11,104016,Active
5242,Melissa,Hobbs,Finance,2021-01-03,86233,Active
5243,Zachary,Baker,Operations,2021-04-02,142804,Active
5244,Jennifer,Roberson,IT,2021-08-14,106708,Active
5245,Kristen,Pope,Legal,2015-06-27,98232,Active
5246,Kevin,Perry,HR,2023-06-28,133450,Terminated
5247,Anna,Allen,IT,2022-07-24,126437,Active
5248,Ashley,Mccullough,Marketing,2022-09-18,146311,Active
5249,Raymond,Perry,IT,2022-05-09,74409,Active
5250,Hannah,Smith,Marketing,2016-08-28,59324,Active
5251,Brian,Hernandez,Marketing,2022-07-30,48738,Active
5252,Lisa,Brooks,Operations,2019-06-23,143030,Active
5253,Thomas,Montoya,Marketing,2021-01-22,64054,Active
5254,Crystal,Wilkins,Engineering,2019-01-10,69709,Active
5255,Shannon,Greene,Sales,2019-09-19,149321,Active
5256,Matthew,Rogers,Sales,2021-05-16,125643,Active
5257,Michael,Haley,Operations,2019-07-23,40363,Active
5258,Ann,Haney,Engineering,2023-04-12,50358,Active
5259,Sarah,Allen,IT,2017-10-29,141613,Active
5260,Jonathan,Beltran,Finance,2018-01-02,43240,On Leave
5261,Andrew,Lee,IT,2018-11-12,112201,Active
5262,David,Newman,Legal,2025-02-05,85689,Active
5263,Michelle,Poole,Finance,2023-12-08,41936,Active
5264,Sylvia,Solis,Marketing,2024-03-03,131074,Active
5265,James,Lane,HR,2018-06-20,83965,Active
5266,Barbara,Anderson,Finance,2015-10-03,117534,Active
5267,Debra,Fields,HR,2021-08-17,40882,Active
5268,Greg,Madden,Sales,2021-05-04,60224,Active
5269,Kimberly,Thompson,HR,2015-12-15,145227,Active
5270,Michael,Strong,Sales,2019-01-10,70825,Active
5271,Emily,Holmes,Engineering,2016-09-01,110740,Active
5272,Tony,Kim,Engineering,2017-11-02,68885,Active
5273,Jill,Garcia,Operations,2016-09-16,80056,Active
5274,Pamela,Owen,Operations,2024-07-17,43203,Active
5275,Patrick,Gordon,Marketing,2015-12-28,100241,Active
5276,Justin,Welch,Finance,2019-05-25,42244,Active
5277,Crystal,Mueller,Marketing,2016-06-26,138322,Terminated
5278,Duane,Cameron,Sales,2024-01-27,108619,Active
5279,Gary,Burton,Marketing,2019-06-24,61584,Active
5280,Lindsey,Green,HR,2022-11-05,48521,Active
5281,Matthew,Tran,Sales,2017-09-03,90017,Active
5282,Crystal,Fry,Operations,2020-02-15,73541,Active
5283,Ashley,Harris,Engineering,2017-07-19,69063,Active
5284,Melinda,Davis,Operations,2022-07-21,110268,Terminated
5285,Charles,Kim,Finance,2019-11-16,104952,Active
5286,Fernando,Fuller,Sales,2018-04-20,133054,Active
5287,Jeremy,Watkins,Sales,2019-01-13,79563,Active
5288,Logan,Johnson,HR,2022-02-07,79752,Active
5289,Kelly,Zimmerman,Finance,2020-06-09,135233,Active
5290,Joseph,Knapp,Engineering,2017-12-21,42567,Active
5291,Deanna,Miller,IT,2023-12-29,56121,Active
5292,Joseph,Reyes,Sales,2016-04-09,41674,On Leave
5293,Sean,Newton,Sales,2019-01-30,116411,Active
5294,Michelle,Anderson,HR,2016-09-15,149876,Active
5295,Michael,Chavez,Marketing,2016-01-10,106275,Terminated
5296,Brenda,Welch,Legal,2024-11-17,107081,Active
5297,Tammy,Howard,Engineering,2018-02-17,69140,On Leave
5298,Robert,Allen,Operations,2020-01-16,49327,Terminated
5299,Ivan,Hurst,Finance,2024-06-16,110663,Terminated
5300,Andrew,Phillips,Sales,2023-02-20,63331,Active
5301,Jessica,Nichols,Sales,2022-05-04,63004,Active
5302,Ebony,Sanchez,Operations,2017-12-29,147369,Active
5303,Shelby,Deleon,Engineering,2019-02-26,50492,On Leave
5304,Jackie,Hartman,Legal,2015-06-06,94797,Active
5305,Christopher,Townsend,Marketing,2018-06-18,98095,Active
